substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
ascorbic_acid,0.1,6.0,SWV,7,0.0104373050663904,0.0224317779028878,0.0944258207062326,-0.0070203085788977,0.0999999999999999,1.4,-6.094601064985452e-06,0.0064547426979297,-0.0054038437300025,0.0944258207062326,0.1061326658322903,0.1261576971214016,0.009231661521753,0.0915890818716466,0.6744186046511629,train,2
glucose,5.0,6.5,SWV,1,0.2443771032816115,0.5300316961103111,2.038403376457206,-0.1972271967900373,0.0999999999999999,1.4,-9.253284270253536e-05,0.1415366969522087,-0.1174267489801349,2.038403376457206,0.4986232790988735,0.1401752190237797,0.2273615154690785,2.000104428528102,0.8604651162790681,train,3
dopamine,0.2,7.5,SWV,8,0.0104169627570836,0.0333358768460345,0.1872260325378138,-0.0159253456761226,0.0999999999999999,1.4,1.3392529097584105e-05,0.0109523352487028,-0.0153367483034261,0.1872260325378138,0.1814768460575718,0.0630788485607009,0.0093136035511241,0.184359893766365,0.8000000000000006,train,0
dopamine,0.5,7.5,SWV,3,0.023134871799423,0.0808891857704967,0.4498054681408327,-0.0420336568269678,0.0999999999999999,1.4,-3.57410249003602e-05,0.0257177309243074,-0.0306745415026201,0.4498054681408327,0.1779724655819774,0.0665832290362953,0.0233134133213943,0.4440838726650444,1.0,train,0
glucose,0.2,7.5,SWV,1,0.0157053411264986,0.0294221895706031,0.1195277672945651,-0.0098274763045645,0.0999999999999999,1.4,-2.933876883359327e-06,0.007915377375352,-0.0065462574247121,0.1195277672945651,0.4688360450563203,0.1576971214017521,0.0136787435717641,0.1151443070832945,0.8367346938775515,train,3
aluminum,2.0,7.0,SWV,4,0.0840212687384072,0.2386746601628477,1.1058177712693351,-0.1137398428808666,0.0999999999999999,1.4,-5.0444824798875215e-05,0.0791413457672015,-0.0671959043831697,1.1058177712693351,-0.3126408010012516,0.0981226533166457,0.0835486962315283,1.09473739672774,0.9310344827586208,train,5
uric_acid,0.5,7.5,SWV,2,0.0306869881832563,0.0856292082428246,0.4063372162913658,-0.0299509503976849,0.0999999999999999,1.4,-7.767117613923634e-06,0.0200481512654058,-0.0228636560703292,0.4063372162913658,0.3339173967459323,0.0963704630788485,0.0300210021546646,0.4006699606731104,0.8333333333333334,train,1
uric_acid,0.1,7.5,SWV,7,0.0076586609639101,0.0174628431221621,0.0836582327579989,-0.0054024262154562,0.0999999999999999,1.4,-4.246958250047389e-06,0.0046926767550667,-0.0043166220939576,0.0836582327579989,0.3216520650813516,0.0981226533166458,0.0062032348140103,0.0812744924895913,0.749999999999999,train,1
dopamine,0.2,7.5,SWV,4,0.0104220731525691,0.0329185834868403,0.1814285422818085,-0.0182360204074999,0.0999999999999999,1.4,-4.761913313023264e-06,0.0122445041286165,-0.0115311714810649,0.1814285422818085,0.1744680851063829,0.064831038798498,0.0093391818989138,0.178398111418408,0.8499999999999981,train,0
dopamine,0.1,6.0,SWV,8,0.0059818187401104,0.016075432857804,0.0916390316533811,-0.0070572386870862,0.0999999999999999,1.4,7.839610653855997e-06,0.0059702383982726,-0.0057504066676824,0.0916390316533811,0.2568210262828535,0.0630788485607009,0.0044898452698997,0.0894338799551919,0.8000000000000006,train,0
ascorbic_acid,2.0,7.0,SWV,0,0.1582290547455228,0.3986880314530945,1.709196587035852,-0.1834683289204661,0.0999999999999999,1.4,4.489222347555111e-06,0.1302630274301692,-0.1440443600890399,1.709196587035852,0.0535669586983729,0.1244055068836045,0.1620225826123644,1.6885212872847788,0.8205128205128215,train,2
copper,5.0,6.0,SWV,3,0.1392657057150592,0.5953912161603191,3.4009914396114214,-0.5033411685548718,0.0999999999999999,1.4,-0.000285997724284,0.2611336448806829,-0.2347482772518622,3.4009914396114214,-0.0568210262828535,0.0648310387984981,0.169237296609358,3.3751295870908176,0.8500000000000013,train,4
dopamine,0.1,7.0,SWV,7,0.0059209325473919,0.0163624222287436,0.0926441195416061,-0.0065536134578234,0.0999999999999999,1.4,-4.059999102936958e-06,0.0068853189057659,-0.0051874567549156,0.0926441195416061,0.1989987484355443,0.0648310387984981,0.0046555623468561,0.0907003151083174,0.7619047619047621,train,0
ascorbic_acid,1.0,6.0,SWV,1,0.0832489915159971,0.2105721613756072,0.8862743153604696,-0.0944430511488835,0.0999999999999999,1.4,-3.612788667712544e-05,0.0550944188405763,-0.046337483028104,0.8862743153604696,0.1061326658322903,0.1244055068836045,0.0857740706195357,0.8744229676122263,0.7317073170731705,train,2
glucose,1.0,7.5,SWV,7,0.0651839973250824,0.1399624203160043,0.5373007630864874,-0.048404209639696,0.0999999999999999,1.4,-5.111077581340848e-05,0.0336039595870753,-0.0336640650101362,0.5373007630864874,0.4846057571964955,0.1594493116395495,0.0655155850065134,0.5259135187115658,0.8571428571428568,train,3
ascorbic_acid,0.2,7.0,SWV,8,0.0197738253881639,0.0457126622150303,0.197010628061375,-0.0162631038075781,0.0999999999999999,1.4,1.9965039000605194e-05,0.0132213998853472,-0.013550614451236,0.197010628061375,0.0640801001251564,0.1244055068836045,0.0185481900140801,0.1929100945910843,0.918918918918918,train,2
dopamine,0.1,8.0,SWV,8,0.0061964095325838,0.016967281595327,0.0915083106832689,-0.0072253701638032,0.0999999999999999,1.4,7.740893241495683e-06,0.0067657270202523,-0.0063386957935214,0.0915083106832689,0.1481852315394242,0.0735919899874842,0.0052120713198195,0.089249735870991,0.8260869565217395,train,0
ascorbic_acid,0.1,7.0,SWV,6,0.0108524927718464,0.0229324126541596,0.1002421145461835,-0.0068395615757245,0.0999999999999999,1.4,3.539336110667101e-06,0.0066530603660542,-0.0067143373814114,0.1002421145461835,0.0395494367959949,0.1226533166458072,0.0092362717985619,0.0972057671086682,0.5217391304347843,train,2
uric_acid,0.2,7.5,SWV,7,0.0134278529644811,0.0348183883552963,0.1647345420022462,-0.0117047711198039,0.0999999999999999,1.4,-1.0818228760329497e-05,0.009276252994072,-0.0085203098984141,0.1647345420022462,0.3216520650813516,0.0981226533166458,0.0123440339016765,0.1616149341526251,0.749999999999999,train,1
uric_acid,2.0,6.5,SWV,9,0.1052268694453222,0.3039960615210224,1.4279707470667302,-0.1162853234875845,0.0999999999999999,1.4,-3.734461844601704e-05,0.1050041838011076,-0.0989241847998197,1.4279707470667302,0.3812265331664579,0.0981226533166458,0.108925961020189,1.41423314861754,0.931034482758622,train,1
ascorbic_acid,2.0,7.0,SWV,9,0.1596325958390915,0.3984542748217337,1.694458234675916,-0.1542206632871552,0.0999999999999999,1.4,-4.793361200237794e-05,0.1138922197149497,-0.0995833797006289,1.694458234675916,0.0500625782227783,0.1261576971214018,0.1632928421491494,1.6708389973305124,0.7142857142857139,train,2
aluminum,1.0,8.0,SWV,2,0.0454458878033543,0.12872471335258,0.5834375320970816,-0.0524556883319233,0.0999999999999999,1.4,-1.4776484504516569e-05,0.0335187808021318,-0.0389283458015326,0.5834375320970816,-0.3073842302878598,0.0963704630788485,0.0444096338825645,0.57651587771529,0.7187500000000003,train,5
copper,0.5,6.5,SWV,4,0.0197739744668836,0.0809147476298621,0.4573059102908302,-0.0721736294320844,0.0999999999999999,1.4,-1.5910301278531564e-05,0.0298544607019875,-0.0308553675232382,0.4573059102908302,-0.0533166458072591,0.0613266583229036,0.022273375737211,0.4536942636751731,0.75,train,4
ascorbic_acid,1.0,6.5,SWV,6,0.085447307835292,0.2115120298679999,0.9007527811119684,-0.0746950763604661,0.0999999999999999,1.4,1.1402435694480294e-05,0.0604380393246187,-0.0536140846198274,0.9007527811119684,0.076345431789737,0.1191489361702127,0.0842464077445783,0.8877765321917764,0.9428571428571422,train,2
ascorbic_acid,0.1,7.0,SWV,2,0.0107467893841419,0.0229674180453577,0.0991988606168269,-0.0066765487265223,0.0999999999999999,1.4,-1.1028595110583808e-07,0.0057244656010029,-0.0052974445416355,0.0991988606168269,0.0588235294117646,0.1191489361702128,0.0090580710401506,0.096224710177913,0.999999999999998,train,2
ascorbic_acid,2.0,7.0,SWV,3,0.1607321861610937,0.399336847912472,1.7040757870295675,-0.1596882331404456,0.0999999999999999,1.4,-0.0001824597516161,0.1012536644098255,-0.1455148827211715,1.7040757870295675,0.0605757196495618,0.1226533166458072,0.1605843055356365,1.678265817118246,1.0,train,2
ascorbic_acid,0.5,7.0,SWV,9,0.0458113016534726,0.1111428245829185,0.4739328870624342,-0.0414850052227469,0.0999999999999999,1.4,-1.1574991146290624e-05,0.0317970800561738,-0.0278503147473748,0.4739328870624342,0.0500625782227783,0.1261576971214018,0.0455443294268663,0.4660464531449676,0.7142857142857139,train,2
dopamine,10.0,6.0,SWV,1,0.2302152055430427,0.9067682272220084,5.005719005177366,-0.4579836843174942,0.0999999999999999,1.4,-0.0001855137843618,0.3498676177201789,-0.3282063501132064,5.005719005177366,0.2620775969962452,0.064831038798498,0.2576210573689148,4.984382506640038,0.9473684210526307,train,0
glucose,10.0,8.0,SWV,4,0.3917409584441892,0.8419414378753253,3.377613968450153,-0.3460668380885064,0.0999999999999999,1.4,-0.0001597971810667,0.2343873022513044,-0.2152373665155271,3.377613968450153,0.4530663329161452,0.1541927409261576,0.3860185834155343,3.311467397341224,0.6923076923076951,train,3
copper,2.0,7.5,SWV,8,0.0679072914455119,0.291918071773351,1.7803109936800114,-0.244038160044872,0.0999999999999999,1.4,0.000103552717966,0.1171251030833145,-0.1380803627226048,1.7803109936800114,-0.0357947434292866,0.0595744680851063,0.079334708182424,1.7688904026029648,0.8888888888888908,train,4
copper,10.0,7.0,SWV,5,0.213865808970054,0.9386559663279458,5.509937878677669,-0.8061135164233564,0.0999999999999999,1.4,7.122567951960853e-05,0.3450670073196303,-0.3045386615803436,5.509937878677669,-0.0392991239048811,0.0595744680851064,0.2539757323184671,5.476585304921135,0.7894736842105242,train,4
glucose,10.0,7.5,SWV,3,0.3925435222958528,0.8389616098979599,3.301892554722746,-0.3356322045661322,0.0999999999999999,1.4,-0.0003894169703887,0.2414898024845281,-0.3263043036452432,3.301892554722746,0.481101376720901,0.1594493116395494,0.3945060899188031,3.238884162287437,0.8958333333333346,train,3
dopamine,0.5,6.5,SWV,5,0.0222663978394579,0.0791104010554083,0.4206135850304895,-0.0449544398128035,0.0999999999999999,1.4,7.807986485004578e-06,0.028547092030852,-0.0298489195386367,0.4206135850304895,0.2287859824780975,0.0718397997496871,0.0239449290471345,0.4157214830572889,0.7826086956521764,train,0
uric_acid,0.5,7.5,SWV,8,0.0310805536182526,0.0862692232362739,0.4165594313522675,-0.0306887738056284,0.0999999999999999,1.4,3.2935037443573526e-05,0.0253045670786051,-0.0283572039028948,0.4165594313522675,0.3251564455569461,0.0911138923654568,0.0291861623963921,0.4106644966022326,0.7931034482758638,train,1
copper,1.0,8.0,SWV,0,0.0368948001256349,0.1590189174392169,0.934042932156146,-0.1322883724120079,0.0999999999999999,1.4,-2.513649743698574e-06,0.075863232117823,-0.0784287197363675,0.934042932156146,-0.0322903629536921,0.0578222778473092,0.0425028766959683,0.9279931417119324,0.9411764705882346,train,4
dopamine,5.0,7.0,SWV,6,0.1560702396462007,0.5975871852026148,3.348540749355224,-0.2473700421208467,0.0999999999999999,1.4,6.618696238775458e-06,0.248378522283495,-0.17065922429439,3.348540749355224,0.1989987484355443,0.0630788485607009,0.1670318190989615,3.336793100977957,0.7142857142857139,train,0
glucose,0.2,6.0,SWV,3,0.0157817545406791,0.0290476432181828,0.1102786317750733,-0.0097089137116078,0.0999999999999999,1.4,-1.096197193058727e-05,0.0076325265938251,-0.0112996515429031,0.1102786317750733,0.481101376720901,0.164705882352941,0.0138826984712089,0.1058531069250992,0.4029850746268653,train,3
dopamine,0.2,8.0,SWV,8,0.0105236302959215,0.0337015915087476,0.1799082619811784,-0.0161795633842651,0.0999999999999999,1.4,1.27622962174183e-05,0.013373061078391,-0.0125345585722482,0.1799082619811784,0.1481852315394242,0.0735919899874842,0.0103489287065561,0.177145329490608,0.8260869565217395,train,0
aluminum,2.0,6.5,SWV,0,0.0830155845657174,0.2365552916387475,1.0877875028640909,-0.1304659556570956,0.0999999999999999,1.4,7.249010301302837e-07,0.088248405269118,-0.1047585458982403,1.0877875028640909,-0.3126408010012516,0.1033792240300375,0.0861984859222589,1.075426973071242,0.7878787878787888,train,5
uric_acid,1.0,6.0,SWV,6,0.0566454770074786,0.1608418359124018,0.7673050460514159,-0.0570270775426126,0.0999999999999999,1.4,7.385714418082869e-06,0.0518332558248786,-0.0406589305969081,0.7673050460514159,0.3987484355444304,0.0911138923654568,0.0545899156889579,0.7595082067906578,0.7931034482758598,train,1
copper,5.0,6.0,SWV,4,0.1372065087975352,0.597746668551678,3.3564570428360945,-0.5477958806697616,0.0999999999999999,1.4,-0.0001333834780905,0.2186509346266454,-0.2101929613139847,3.3564570428360945,-0.0533166458072591,0.0648310387984981,0.1702279628553281,3.341163351018868,0.9473684210526342,train,4
uric_acid,5.0,7.5,SWV,7,0.2128111285042136,0.6347064196802796,2.966731789483432,-0.2342948132157571,0.0999999999999999,1.4,-0.0002379213375956,0.1676846478140941,-0.1537997604204308,2.966731789483432,0.3216520650813516,0.0981226533166458,0.2250935521039715,2.943515775122825,0.749999999999999,train,1
ascorbic_acid,10.0,6.5,SWV,9,0.5052765068299613,1.2707180115036436,5.306608042274804,-0.4936532023346396,0.0999999999999999,1.4,-0.0001577185450625,0.3983500496137815,-0.3322816361414595,5.306608042274804,0.0623279098873591,0.1209011264080101,0.511167932668034,5.237144904290981,0.6428571428571431,train,2
ascorbic_acid,1.0,6.0,SWV,3,0.085435303871028,0.2104330304463519,0.8805918472849193,-0.0818783008180432,0.0999999999999999,1.4,-9.371812927924188e-05,0.0616841241835175,-0.0752693844800827,0.8805918472849193,0.104380475594493,0.1173967459324154,0.0827524301669927,0.8668032581179289,0.7631578947368423,train,2
dopamine,0.5,6.5,SWV,8,0.0223263465302511,0.0791748046820915,0.4182255214057738,-0.0413897674383464,0.0999999999999999,1.4,2.6528516907338907e-05,0.0265475962881147,-0.0293578779526804,0.4182255214057738,0.232290362953692,0.0718397997496871,0.0239107592817698,0.4132919598264659,0.9523809523809518,train,0
dopamine,10.0,7.5,SWV,3,0.2483259784267599,0.935416404705319,5.1810085173344,-0.5047604595868053,0.0999999999999999,1.4,-0.0004383911885097,0.2967990474750545,-0.3537851202481304,5.1810085173344,0.1779724655819774,0.0665832290362953,0.2695345587256715,5.133485025578249,1.0,train,0
uric_acid,10.0,6.5,SWV,6,0.3338921292937293,0.9751539405808752,4.630488634612612,-0.3524061787334909,0.0999999999999999,1.4,3.11552868599187e-05,0.3635589956630137,-0.2719059075719354,4.630488634612612,0.3812265331664579,0.0946182728410512,0.341407976911896,4.590964163094373,0.8620689655172418,train,1
uric_acid,0.5,6.0,SWV,6,0.0302774084060773,0.0834285886189843,0.3990260761909022,-0.0287670160608449,0.0999999999999999,1.4,5.056339188873897e-06,0.0269352743899267,-0.0211284544569861,0.3990260761909022,0.3987484355444304,0.0911138923654568,0.0283199526397661,0.3940983125312822,0.7931034482758598,train,1
copper,0.2,7.5,SWV,8,0.008993307444255,0.0334029577969602,0.2049287733623642,-0.0261775067169851,0.0999999999999999,1.4,1.416969378183167e-05,0.0133980066730819,-0.0157978427965275,0.2049287733623642,-0.0357947434292866,0.0595744680851063,0.0090842535475471,0.2024984758208321,0.8888888888888908,train,4
ascorbic_acid,1.0,6.0,SWV,8,0.0846534509362146,0.2107111428115402,0.8685313485398285,-0.0781228079042811,0.0999999999999999,1.4,8.08679081271603e-05,0.0600328837939339,-0.0577256817041961,0.8685313485398285,0.1026282853566957,0.1279098873591989,0.0871691688622181,0.854701931611026,0.7804878048780504,train,2
glucose,0.5,7.0,SWV,2,0.035142184535854,0.0719400332611873,0.2787857000865812,-0.0232124026704329,0.0999999999999999,1.4,-5.177957975446236e-06,0.0187801503585689,-0.0167108898432272,0.2787857000865812,0.4688360450563203,0.1524405506883603,0.0326571028681458,0.2719588048745897,0.6111111111111127,train,3
glucose,0.5,6.0,SWV,2,0.0347507583241386,0.0711334696418525,0.2724832903806932,-0.0225629067122335,0.0999999999999999,1.4,-4.762651484855281e-06,0.0196941849151322,-0.016428808882331,0.2724832903806932,0.4951188986232789,0.1612015018773467,0.0335880829266052,0.2659878969862553,0.5333333333333338,train,3
aluminum,10.0,7.0,SWV,2,0.2635885232009043,0.7652581825934025,3.4630136404190424,-0.3287099974703958,0.0999999999999999,1.4,-0.0001002902806176,0.1992434166326296,-0.2500947724474798,3.4630136404190424,-0.3126408010012516,0.106883604505632,0.2835611906169981,3.428778259524764,0.9062499999999998,train,5
uric_acid,0.1,7.0,SWV,1,0.0076734685425729,0.0174824435608601,0.0836974598437195,-0.0062705703655768,0.0999999999999999,1.4,-8.130655800771296e-07,0.0056456098415248,-0.0049973193804479,0.0836974598437195,0.3409261576971213,0.0963704630788484,0.0062285293083803,0.081095233950119,0.4864864864864863,train,1
aluminum,5.0,7.5,SWV,9,0.1736815746319721,0.4947969294217668,2.2694551807275234,-0.1973995402457874,0.0999999999999999,1.4,-7.078810846286934e-05,0.13377086515991,-0.1692969841653969,2.2694551807275234,-0.3091364205256571,0.1033792240300375,0.1785888312640884,2.244982023567816,0.84375,train,5
dopamine,2.0,6.5,SWV,7,0.0727180474704187,0.2810722212070689,1.4826354068171743,-0.1516897691119912,0.0999999999999999,1.4,-0.0001045754703964,0.0934756839575872,-0.1038342415617409,1.4826354068171743,0.2375469336670838,0.0700876095118898,0.0837951541700079,1.473721832537629,0.7391304347826059,train,0
copper,1.0,6.0,SWV,2,0.0358803144830163,0.1553172274079438,0.8789710775889664,-0.1392442018774488,0.0999999999999999,1.4,-2.0521687328056733e-05,0.0637501850194459,-0.0504621405321901,0.8789710775889664,-0.0585732165206508,0.0630788485607009,0.0434692143454579,0.8733743672858386,0.7142857142857139,train,4
copper,5.0,7.0,SWV,9,0.1390823479153838,0.606500263335718,3.521314182730741,-0.5595199038844787,0.0999999999999999,1.4,-9.556035315907912e-05,0.2255023451706991,-0.2069821549841074,3.521314182730741,-0.0392991239048811,0.0595744680851064,0.164201699113175,3.5000854890978585,0.7894736842105242,train,4
dopamine,10.0,8.0,SWV,3,0.2511927989210177,0.948732244285314,5.012601440529568,-0.5035675017761363,0.0999999999999999,1.4,-0.0004242718325673,0.3055643558454448,-0.3463402905711904,5.012601440529568,0.1464330413016269,0.0718397997496871,0.2863044642856641,4.973360627948895,0.7826086956521715,train,0
ascorbic_acid,0.5,7.0,SWV,3,0.0461188524713257,0.1113886729338133,0.4766192812126755,-0.0426348878385763,0.0999999999999999,1.4,-4.9201390208697126e-05,0.0283265567017732,-0.0407272296994729,0.4766192812126755,0.0605757196495618,0.1226533166458072,0.04479376750523,0.4681593406720259,1.0,train,2
