substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
dopamine,0.5,7.5,CV,3,0.0287196742767432,0.110075345462037,0.510821698553647,-0.269035085427559,0.1,1.4,-0.0001044964364669,0.0383062791453969,-0.0562398066298579,0.510821698553647,0.1771543086172344,0.1122244488977955,0.0441823099939018,0.505044049960954,0.999999999999998,train,0
glucose,0.2,7.5,CV,1,0.0226608424311636,0.0314987407917919,0.1200540689714515,-0.0101453296403954,0.1,1.4,5.084727492865079e-06,0.0113597222848162,-0.009391304472521,0.1200540689714515,0.4689378757515029,0.2468937875751503,0.0213902559239059,0.1124517793981742,0.7599999999999986,train,3
aluminum,2.0,7.0,CV,4,0.1021357007540301,0.3324401204649742,1.2861136263239,-0.6886220491739943,0.1,1.4,-0.0001999523251234,0.1099175649310548,-0.1388900441749774,1.2861136263239,-0.3138276553106212,0.1739478957915832,0.1748780073203711,1.2703685393081827,0.9375000000000002,train,5
uric_acid,0.5,7.5,CV,2,0.0428059002600091,0.0945779970873776,0.4092250342181225,-0.0355206024706408,0.1,1.4,-2.192579256726064e-06,0.0325341262160595,-0.0319872858286256,0.4092250342181225,0.314629258517034,0.1571142284569138,0.0496824614962601,0.4018574867443015,0.6969696969696967,train,1
uric_acid,0.1,7.5,CV,7,0.0110851836558202,0.0194392765551891,0.0901001676623081,-0.0052461494519999,0.1,1.4,-5.652814963774912e-07,0.0058592333419797,-0.0051959927757784,0.0901001676623081,0.3230460921843687,0.1543086172344688,0.0101330510312723,0.0863306377013501,0.8333333333333331,train,1
dopamine,0.2,7.5,CV,4,0.0132885445724917,0.045146687790274,0.2100131635986921,-0.1142097613551103,0.1,1.4,-1.0048055019978026e-05,0.0142118788551929,-0.0180898491260293,0.2100131635986921,0.1743486973947895,0.1122244488977955,0.0181561748630605,0.2064382401490805,0.999999999999998,train,0
dopamine,0.1,6.0,CV,8,0.0079465304838949,0.0216792466198787,0.1015147479618128,-0.0520496982284006,0.1,1.4,3.933868583480497e-06,0.0066176909695778,-0.0095870990716296,0.1015147479618128,0.2557114228456913,0.1122244488977955,0.0085985106968521,0.0979613216534732,0.999999999999998,train,0
ascorbic_acid,2.0,7.0,CV,0,0.2175206565105146,0.42875525325601,1.7310549718656771,-0.2190137449493803,0.1,1.4,-1.2553544442571284e-05,0.1316447037619625,-0.1424622011049976,1.7310549718656771,0.0537074148296593,0.1851703406813627,0.2455332823122623,1.6955808137023267,0.885714285714286,train,2
copper,5.0,6.0,CV,3,0.1566778218748211,0.9194141109890752,3.972456462705472,-2.9376904293581667,0.1,1.4,-0.0008495797046373,0.2426737281996772,-0.4469116388034208,3.972456462705472,-0.064128256513026,0.0981963927855711,0.3088860903533308,3.950933871109148,0.7500000000000014,train,4
dopamine,0.1,7.0,CV,7,0.0079604827426292,0.0223742752899742,0.1054673017190374,-0.0516937544177072,0.1,1.4,-5.689308122331527e-07,0.0072522294316509,-0.0090187554610851,0.1054673017190374,0.2052104208416834,0.1122244488977955,0.0090026813818608,0.1023777064184282,0.904761904761905,train,0
ascorbic_acid,1.0,6.0,CV,1,0.1157185550962902,0.2239402881614722,0.917664450334116,-0.0914141731677726,0.1,1.4,1.804788620208042e-05,0.0759190729591512,-0.0732022709166085,0.917664450334116,0.0845691382765531,0.1907815631262525,0.1301668603555845,0.8953375421816894,0.7,train,2
glucose,1.0,7.5,CV,7,0.0914369225809555,0.1480772091774153,0.5564875036043528,-0.0628772066945748,0.1,1.4,-2.4507477258091385e-05,0.0474032089215789,-0.039370522400465,0.5564875036043528,0.4521042084168337,0.230060120240481,0.0952949494927197,0.5356353405277854,0.5769230769230774,train,3
ascorbic_acid,0.2,7.0,CV,8,0.0276149626741187,0.0491615668218187,0.2012756425565868,-0.016164210185114,0.1,1.4,5.819408930559656e-06,0.0155227987072684,-0.0159299535463843,0.2012756425565868,0.0452905811623246,0.1879759519038076,0.0282084840208912,0.1944531192680892,0.7631578947368424,train,2
dopamine,0.1,8.0,CV,8,0.0081994594863564,0.0228148885530754,0.1062807366480346,-0.0555076752092314,0.1,1.4,3.990476394048106e-06,0.0075249134711708,-0.0079434563215711,0.1062807366480346,0.1490981963927855,0.1178356713426853,0.0094125250268439,0.1028117236701029,1.0,train,0
ascorbic_acid,0.1,7.0,CV,6,0.0154595985487045,0.0248902550338233,0.0999762681424629,-0.0094205618118916,0.1,1.4,1.0105589028466096e-05,0.012449015011916,-0.0080203907793585,0.0999762681424629,0.0649298597194388,0.1851703406813627,0.0141429936060961,0.0950754227284095,0.885714285714286,train,2
uric_acid,0.2,7.5,CV,7,0.0190492855093741,0.0387081648841766,0.1757306468176323,-0.0130154730330628,0.1,1.4,-3.768895718694038e-06,0.0114310790300492,-0.0102072310896895,0.1757306468176323,0.3230460921843687,0.1543086172344688,0.0201576459398074,0.1714853247074006,0.8333333333333331,train,1
uric_acid,2.0,6.5,CV,9,0.1443819604566251,0.3320256802169075,1.4445412902500216,-0.1330010473138037,0.1,1.4,-6.306097126724303e-05,0.105007135234907,-0.0959141975806033,1.4445412902500216,0.3735470941883767,0.151503006012024,0.170003634676758,1.4247148493091704,0.8620689655172404,train,1
ascorbic_acid,2.0,7.0,CV,9,0.2206005095469295,0.4282354612962766,1.6735383297027653,-0.1729518852553808,0.1,1.4,-8.701699347944869e-05,0.1539109318140643,-0.1307463759178295,1.6735383297027653,0.0593186372745491,0.1963927855711422,0.2545871485044978,1.6334316602788408,1.0,train,2
aluminum,1.0,8.0,CV,2,0.0556376887639417,0.1802313380419727,0.7311627590607104,-0.3835920985147988,0.1,1.4,-4.2137390035543176e-05,0.051709856680266,-0.0879897254238565,0.7311627590607104,-0.3054108216432865,0.1655310621242484,0.0911942785718215,0.7226842287117717,0.9666666666666668,train,5
copper,0.5,6.5,CV,4,0.022291505070026,0.1241984734493115,0.5395467874486953,-0.391479570021485,0.1,1.4,-3.0774083096747284e-05,0.0455870208227558,-0.0387620986994966,0.5395467874486953,-0.0501002004008015,0.0953907815631263,0.0407863858964035,0.5357987288773456,0.8888888888888872,train,4
ascorbic_acid,1.0,6.5,CV,6,0.1181417293884861,0.2291615526436897,0.9183539268823409,-0.0999531726616646,0.1,1.4,6.837204112385775e-05,0.1119013953809839,-0.0721336358635077,0.9183539268823409,0.0789579158316633,0.1991983967935872,0.1370500784255375,0.8986588716779642,0.9722222222222218,train,2
ascorbic_acid,0.1,7.0,CV,2,0.0154258570722027,0.0247087393148001,0.1069585980206415,-0.0076471023229598,0.1,1.4,1.3896761131218932e-06,0.0076712832453147,-0.009066760062883,0.1069585980206415,0.0480961923847695,0.1795591182364728,0.0137659010568452,0.1019435808187903,0.7777777777777782,train,2
ascorbic_acid,2.0,7.0,CV,3,0.2224889247570307,0.4271315996961311,1.6647972690501718,-0.1893787056582071,0.1,1.4,-0.0005006712783455,0.1623444777614992,-0.2639673962155681,1.6647972690501718,0.0789579158316633,0.2020040080160321,0.2586103269167458,1.623303074467654,0.6744186046511629,train,2
ascorbic_acid,0.5,7.0,CV,9,0.0636774961543479,0.1194505040359904,0.4689080134323836,-0.0455510219521885,0.1,1.4,-2.2361486897863822e-05,0.0430990022882959,-0.0366189479979523,0.4689080134323836,0.0593186372745491,0.1963927855711422,0.0709346291272716,0.4552482474169552,1.0,train,2
dopamine,10.0,6.0,CV,1,0.2766910297437693,1.2180073309196244,5.600833400291124,-3.1033963764163577,0.1,1.4,7.100831859115606e-05,0.36738722697788,-0.3937077713772562,5.600833400291124,0.2585170340681363,0.1094188376753507,0.4791716325071222,5.576637109735556,0.9499999999999992,train,0
glucose,10.0,8.0,CV,4,0.5400885700335448,0.8849956411442911,3.262153341211081,-0.3997904121789687,0.1,1.4,-0.0003121414403103,0.2873175423422464,-0.3634612308257636,3.262153341211081,0.4268537074148296,0.2328657314629257,0.5716934391305759,3.1405885729681597,0.4821428571428568,train,3
copper,2.0,7.5,CV,8,0.0745905390644305,0.4501363238882288,1.967821334295284,-1.4000322929324365,0.1,1.4,2.441786230128876e-05,0.1406661770874205,-0.134525275644174,1.967821334295284,-0.038877755511022,0.101002004008016,0.1544301742731826,1.9608626238212148,0.8947368421052635,train,4
copper,10.0,7.0,CV,5,0.2394428770730353,1.455133696091045,6.383966134363204,-4.587088185959186,0.1,1.4,-0.0001012658764995,0.4987646446976319,-0.4680027329141636,6.383966134363204,-0.0529058116232464,0.1010020040080159,0.4953805946935499,6.356447399488676,0.8000000000000004,train,4
glucose,10.0,7.5,CV,3,0.5423196306799016,0.8927423022039112,3.275835195247524,-0.3641426910184889,0.1,1.4,-0.001076512219239,0.3046920274351604,-0.5658998714568069,3.275835195247524,0.4577154308617234,0.2440881763527054,0.5997314251663098,3.1643533259078067,0.6111111111111099,train,3
dopamine,0.5,6.5,CV,5,0.0276586747374533,0.1065231866684266,0.4857112885876773,-0.260501487727751,0.1,1.4,-5.325978679023034e-06,0.0282344068101764,-0.0379656784291368,0.4857112885876773,0.2304609218436873,0.1094188376753507,0.0417887392962825,0.4800645837737933,0.9499999999999992,train,0
uric_acid,0.5,7.5,CV,8,0.042727430385427,0.0941731053171414,0.4160514132919634,-0.0347772429484502,0.1,1.4,8.251811831580201e-06,0.0259303543402133,-0.0328162334121832,0.4160514132919634,0.3230460921843687,0.1430861723446892,0.0464874071537522,0.4089393760848344,0.8214285714285724,train,1
copper,1.0,8.0,CV,0,0.0406851055377222,0.2417137850711379,1.0450062485041165,-0.7502161892398074,0.1,1.4,-4.08390372159724e-06,0.0752487146554375,-0.1022395349773729,1.0450062485041165,-0.0416833667334669,0.0981963927855711,0.0813375253376402,1.0406411387444956,0.8421052631578941,train,4
dopamine,5.0,7.0,CV,6,0.1871029427047309,0.802904171964209,3.711818911817515,-2.000260475959573,0.1,1.4,0.0001943613482944,0.3269468640607688,-0.2383460183847558,3.711818911817515,0.1995991983967936,0.1094188376753506,0.3162226768316406,3.692826748941458,0.9500000000000012,train,0
glucose,0.2,6.0,CV,3,0.0226389757530793,0.0311117794505027,0.117223185554772,-0.0102167842197103,0.1,1.4,-3.6254086417209606e-05,0.0111061806388643,-0.0204580825398556,0.117223185554772,0.5138276553106212,0.2356713426853707,0.0203991901355527,0.1093265000211969,0.9534883720930244,train,3
dopamine,0.2,8.0,CV,8,0.0133191399737814,0.0453163780514504,0.2079291015083611,-0.1133537120710771,0.1,1.4,5.123766199340157e-06,0.0147843127006977,-0.0156548834442017,0.2079291015083611,0.1490981963927855,0.1178356713426853,0.0187158252230101,0.2042805937304009,1.0,train,0
aluminum,2.0,6.5,CV,0,0.1002576653880773,0.3328039876938284,1.275530078483695,-0.7313906679525909,0.1,1.4,-0.0001170396584003,0.0963411556264872,-0.1956577116397214,1.275530078483695,-0.3334669338677354,0.1683366733466934,0.1696491459121117,1.2615469978203058,0.7647058823529412,train,5
uric_acid,1.0,6.0,CV,6,0.0778294934631814,0.176441972108005,0.7785951282978474,-0.0691713925836873,0.1,1.4,5.094339984482521e-05,0.0821532332831227,-0.0701282771246937,0.7785951282978474,0.4044088176352706,0.1402805611222444,0.0859701317281106,0.7660921590497521,0.9230769230769248,train,1
copper,5.0,6.0,CV,4,0.1519842455762194,0.9185401142940208,3.900528693318364,-2.84363930789272,0.1,1.4,-0.000244436937997,0.3243689513689552,-0.2853299459464545,3.900528693318364,-0.064128256513026,0.1038076152304609,0.3176124450351298,3.884210903048911,0.7619047619047625,train,4
uric_acid,5.0,7.5,CV,7,0.2942886455681964,0.7049998139835979,3.135120006425635,-0.2826488723447979,0.1,1.4,-0.0001144858032419,0.203994066009733,-0.1833956272184577,3.135120006425635,0.3230460921843687,0.1543086172344688,0.3665759723173171,3.114226045856382,0.8333333333333331,train,1
ascorbic_acid,10.0,6.5,CV,9,0.6971686144390848,1.3670432904875975,5.334089520431872,-0.5598559847496452,0.1,1.4,-0.0002833702417422,0.4698005201873556,-0.4166033317988888,5.334089520431872,0.0789579158316633,0.1963927855711422,0.8136948913169161,5.214751272941196,1.0,train,2
ascorbic_acid,1.0,6.0,CV,3,0.118526176605631,0.2252159519324436,0.9341157145396028,-0.0988956888280032,0.1,1.4,-0.0002626152711267,0.08801207596566,-0.1391467480102277,0.9341157145396028,0.0929859719438878,0.1739478957915832,0.124092795172459,0.910697333462484,0.7714285714285721,train,2
dopamine,0.5,6.5,CV,8,0.0272908696516425,0.1067000719458074,0.492844430849236,-0.2580367042557603,0.1,1.4,8.216041640120645e-06,0.0327926996089244,-0.0374559783183673,0.492844430849236,0.2276553106212424,0.1094188376753507,0.0418364562971858,0.4876703578752605,0.9499999999999992,train,0
dopamine,10.0,7.5,CV,3,0.3001753762068639,1.272786073235087,5.870482568462436,-3.142474783244086,0.1,1.4,-0.0012303516330081,0.4405820264371078,-0.6465629707440468,5.870482568462436,0.1771543086172344,0.1122244488977955,0.5108017466859938,5.837107716825408,0.999999999999998,train,0
uric_acid,10.0,6.5,CV,6,0.4561106064183494,1.0687726370281077,4.641553481371586,-0.462036380008609,0.1,1.4,0.0002932897824906,0.4958033485930267,-0.4018901584116237,4.641553481371586,0.3847695390781563,0.1402805611222445,0.520374599927249,4.584701972720676,0.9230769230769234,train,1
uric_acid,0.5,6.0,CV,6,0.0418532254263189,0.0915372459736436,0.4058053821181354,-0.0348299222198362,0.1,1.4,2.789455995379639e-05,0.0428122075389223,-0.0365109504588923,0.4058053821181354,0.4044088176352706,0.1402805611222444,0.0446056042673331,0.3975992338789472,0.9230769230769248,train,1
copper,0.2,7.5,CV,8,0.0102865449483552,0.0513775187483569,0.2266165057474049,-0.1571043681384212,0.1,1.4,5.294308834820312e-06,0.0161417645282599,-0.0154254231124401,0.2266165057474049,-0.038877755511022,0.101002004008016,0.0176611869065782,0.2242411621456853,0.8947368421052635,train,4
ascorbic_acid,1.0,6.0,CV,8,0.1164850386019583,0.2261418567028313,0.924314714652868,-0.0810638447803585,0.1,1.4,1.6523477908261143e-05,0.0683318829357078,-0.0724767560751933,0.924314714652868,0.0845691382765531,0.1711422845691382,0.1225746494684588,0.903726750058026,0.648648648648649,train,2
glucose,0.5,7.0,CV,2,0.049598128629839,0.0762401049663692,0.2879061852440212,-0.0270620852204892,0.1,1.4,-1.66414119696625e-06,0.0234560987420038,-0.0286061544153552,0.2879061852440212,0.4829659318637275,0.2412825651302604,0.0506462760922522,0.2745552332159455,0.8297872340425544,train,3
glucose,0.5,6.0,CV,2,0.0488652548388718,0.0753792042816021,0.2836727218307151,-0.0266961430436409,0.1,1.4,-1.6131439855813677e-06,0.0224322170411858,-0.0282798564316691,0.2836727218307151,0.4997995991983969,0.2328657314629258,0.0489536011001504,0.2707600244033982,0.6600000000000013,train,3
aluminum,10.0,7.0,CV,2,0.322893746044219,1.073559038887301,4.280574567244524,-2.3014318072269835,0.1,1.4,-0.0003523401260584,0.3085348370767558,-0.5554740950735015,4.280574567244524,-0.3054108216432865,0.1711422845691383,0.5541602360012099,4.238857465663664,0.8484848484848478,train,5
uric_acid,0.1,7.0,CV,1,0.0110582986687203,0.0190819015337912,0.0881166610627252,-0.005727819109272,0.1,1.4,4.078753276991181e-06,0.0063500472300378,-0.0054661145412421,0.0881166610627252,0.3454909819639279,0.1430861723446893,0.0095046209845503,0.0841098056198542,0.7000000000000024,train,1
aluminum,5.0,7.5,CV,9,0.2113404854267563,0.6991809996246837,2.7669269150660307,-1.436881094946845,0.1,1.4,-0.0002999821270449,0.2247785415923813,-0.2907487090304528,2.7669269150660307,-0.3222444889779559,0.1711422845691382,0.360993827988913,2.7382401252024824,0.6944444444444448,train,5
dopamine,2.0,6.5,CV,7,0.0882695195539112,0.3859779195913511,1.7321074775717915,-0.928089568239738,0.1,1.4,-5.355615149212548e-05,0.1185114447378269,-0.1547408985731216,1.7321074775717915,0.2220440881763526,0.1094188376753506,0.1519253122931954,1.727860356710707,0.6956521739130435,train,0
copper,1.0,6.0,CV,2,0.0405658981972073,0.2373397685191772,1.046387651231235,-0.7587360272928557,0.1,1.4,-7.69255211194244e-06,0.0688447499669325,-0.0767165800589994,1.046387651231235,-0.0529058116232464,0.0981963927855711,0.0798191652108599,1.0423524688032968,0.8421052631578941,train,4
copper,5.0,7.0,CV,9,0.1550088365236442,0.9202793299727476,4.017561196848853,-2.9646802080661767,0.1,1.4,-0.0001508825581994,0.3967709292198274,-0.2500367380593848,4.017561196848853,-0.0472945891783567,0.0925851703406813,0.3001040093454877,4.003704526143398,0.9411764705882344,train,4
dopamine,10.0,8.0,CV,3,0.3038863754700704,1.2899424041948406,5.867596674056167,-3.254633216674448,0.1,1.4,-0.0012454295686519,0.5110786579791216,-0.6544688317330167,5.867596674056167,0.1462925851703407,0.1150300601202405,0.5266729398873925,5.834550576285952,0.9523809523809534,train,0
ascorbic_acid,0.5,7.0,CV,3,0.0642066049576634,0.1191428353697623,0.4665360021666862,-0.0516301497745929,0.1,1.4,-0.0001382619109577,0.0454707610693018,-0.0739441631052027,0.4665360021666862,0.0789579158316633,0.2020040080160321,0.0721463269437152,0.4529426928379751,0.6744186046511629,train,2
uric_acid,2.0,7.0,CV,3,0.147067409511608,0.3353743138040646,1.477755994251429,-0.1584046068283069,0.1,1.4,-0.0003697491927633,0.104892715480049,-0.1953206110423238,1.477755994251429,0.3539078156312625,0.1402805611222446,0.1632165846434554,1.4557336404934424,0.9230769230769248,train,1
copper,10.0,8.0,CV,2,0.2380764895218633,1.4524761805232882,6.358682047176387,-4.548541622774801,0.1,1.4,-6.135698421574426e-05,0.4555358349253819,-0.4271432536818951,6.358682047176387,-0.0444889779559117,0.101002004008016,0.4985833058918892,6.344638441786315,0.7142857142857151,train,4
ascorbic_acid,1.0,8.0,CV,3,0.1232246732595428,0.2339574207165395,0.9231741318293082,-0.1029950673503811,0.1,1.4,-0.0002734003544823,0.0850595826550354,-0.1448017243765596,0.9231741318293082,0.0256513026052104,0.1991983967935872,0.1399786502763728,0.898575252685916,0.9189189189189196,train,2
aluminum,10.0,7.5,CV,1,0.3192246792370614,1.0781922059667224,4.178600942221147,-2.3667682610424894,0.1,1.4,-0.0001774427319523,0.2909084011859081,-0.355059117296894,4.178600942221147,-0.3082164328657314,0.1767535070140281,0.5671294853299687,4.139669802106379,0.96875,train,5
copper,0.2,7.0,CV,9,0.0104338368373783,0.050702321990756,0.2234810344003971,-0.1604974751811252,0.1,1.4,-5.743314344913385e-06,0.0219874254562757,-0.013833453712501,0.2234810344003971,-0.0472945891783567,0.0925851703406813,0.0165602773177936,0.2209309092880585,0.9411764705882344,train,4
uric_acid,10.0,7.5,CV,0,0.4594652550855618,1.092455220053003,4.669257895507648,-0.5330838069985594,0.1,1.4,-3.409337399740853e-05,0.3838842175242436,-0.3506411713525195,4.669257895507648,0.3314629258517034,0.1571142284569137,0.5733301909128358,4.622081192971188,0.9999999999999986,train,1
glucose,0.1,8.0,CV,8,0.0135258739259436,0.015914202247375,0.0648577485499426,-0.0038091378323581,0.1,1.4,3.8827803734883655e-06,0.0047454506236502,-0.0053086120301032,0.0648577485499426,0.4633266533066132,0.2300601202404808,0.0103608456861214,0.0587642645872211,0.8636363636363648,train,3
dopamine,5.0,7.5,CV,3,0.1940423198131326,0.8181912053719553,3.774976062934188,-2.0190246758270987,0.1,1.4,-0.0007901676463905,0.2833012831350856,-0.415759929135492,3.774976062934188,0.1771543086172344,0.1122244488977955,0.3283957347198512,3.7526732309527073,0.999999999999998,train,0
